Number,MendeleevNumber,AtomicWeight,MeltingT,Column,Row,CovalentRadius,Electronegativity,NsValence,NpValence,NdValence,NfValence,NValence,NsUnfilled,NpUnfilled,NdUnfilled,NfUnfilled,NUnfilled,GSvolume_pa,GSbandgap,GSmagmom,SpaceGroupNumber,K_VRH
36.0,85.4,83.96392,502.178,15.2,4.0,120.4,2.5700000000000003,1.8,3.4,4.0,2.8,12.0,0.2,1.4,0.0,0.0,1.6,24.812374999999996,1.4376,0.0,87.0,36.0
69.5,62.75,171.66125,538.715,9.75,5.75,148.75,1.7375,2.0,0.0,7.5,10.5,20.0,0.0,0.0,0.0,0.0,0.0,26.022543103449998,0.0,0.0,187.75,44.0
22.25,70.625,49.2192375,514.44875,12.75,3.25,109.5,2.5774999999999997,1.625,2.375,3.75,0.0,7.75,0.375,1.375,0.0,0.0,1.75,20.5452083333375,0.0,0.0,111.625,50.0
19.0,78.0,41.712134649999996,569.5,14.0,3.0,99.5,2.605,1.75,2.25,2.5,0.0,6.5,0.25,2.25,0.0,0.0,2.5,12.755,0.0,0.0,118.5,154.0
39.666666666666664,71.0,92.76894198333332,585.42,12.666666666666666,4.5,144.83333333333334,2.153333333333333,1.6666666666666667,2.6666666666666665,8.333333333333334,0.0,12.666666666666666,0.3333333333333333,1.3333333333333333,0.0,0.0,1.6666666666666667,39.295833333333334,0.5326666666666667,0.0,85.0,9.0
29.2,62.6,66.0069048,603.992,11.2,4.0,134.6,1.714,2.0,1.2,4.0,0.0,7.2,0.0,1.2,0.0,0.0,1.2,27.330095238080002,0.65,0.0,124.2,55.0
31.0,54.75,73.10835,589.515,9.0,3.75,134.75,2.2424999999999997,1.75,2.0,0.25,3.5,7.5,0.25,1.0,2.25,0.0,3.5,34.449374999999996,0.0,0.000561775,111.75,93.0
54.0,75.25,129.90472,588.3875,13.5,5.25,156.0,2.27,2.0,3.75,7.75,0.0,13.5,0.0,0.75,2.25,0.0,3.0,41.485625000000006,0.7965,0.0,96.5,6.0
28.4,67.8,67.70884,569.034,12.4,3.4,109.0,2.664,1.8,2.4,2.2,0.0,6.4,0.2,1.2,1.8,0.0,3.2,16.579500000000003,0.0,0.0,97.2,164.0
12.0,73.625,25.0045,634.875,11.25,2.625,98.875,2.69875,2.0,2.5,0.5,0.0,5.0,0.0,1.25,2.0,0.0,3.25,12.724375000000002,0.0,5.633333333325e-06,80.25,162.0
46.25,60.5,111.7994775,579.1825,10.5,4.75,140.5,1.7025,2.0,0.75,7.75,0.75,11.25,0.0,3.75,2.25,2.75,8.75,19.149375,0.0,0.0,63.75,85.0
34.25,67.25,82.737549,589.975,12.0,4.0,129.25,1.9875,2.0,2.25,0.25,0.75,5.25,0.0,2.25,2.25,2.75,7.25,21.933928571400003,1.21875,0.0,17.25,95.0
21.0,84.0,44.81733333333333,566.99,15.0,3.3333333333333335,112.0,2.74,1.6666666666666667,3.3333333333333335,3.3333333333333335,0.0,8.333333333333334,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,20.021666666666665,1.662,0.0,117.66666666666667,7.0
36.0,70.33333333333333,83.0945111111111,619.3177777777778,12.444444444444445,4.222222222222222,141.11111111111111,2.4,1.7777777777777777,3.3333333333333335,7.333333333333333,1.5555555555555556,14.0,0.2222222222222222,0.6666666666666666,0.4444444444444444,0.0,1.3333333333333333,37.464814814822226,0.9713333333333334,0.0,115.11111111111111,13.0
27.333333333333332,51.666666666666664,59.84133333333333,573.6066666666667,9.333333333333334,4.0,140.0,1.54,2.0,0.6666666666666666,6.666666666666667,0.0,9.333333333333334,0.0,3.3333333333333335,0.0,0.0,3.3333333333333335,25.161666666666672,0.0,0.0,117.66666666666667,47.0
13.333333333333334,50.666666666666664,28.828799999999998,622.0866666666667,9.333333333333334,2.6666666666666665,108.66666666666667,2.106666666666667,1.3333333333333333,1.3333333333333333,3.3333333333333335,0.0,6.0,0.6666666666666666,0.6666666666666666,0.0,0.0,1.3333333333333333,12.2561111111,0.0,0.0,155.33333333333334,72.0
14.333333333333334,77.33333333333333,30.310665,625.8666666666667,13.666666666666666,2.6666666666666665,86.0,2.92,2.0,2.6666666666666665,2.3333333333333335,0.0,7.0,0.0,1.3333333333333333,1.0,0.0,2.3333333333333335,9.485,0.0,0.5161570666666667,72.66666666666667,83.0
12.375,80.5,26.609302,586.0375,13.875,2.5,82.125,3.3249999999999997,2.0,3.625,0.75,0.0,6.375,0.0,0.875,1.75,0.0,2.625,10.4578125,1.23125,0.0,68.125,21.0
10.0,73.6,20.185679999999998,579.02,7.2,2.6,113.0,2.002,2.0,1.2,0.0,0.0,3.2,0.0,1.2,0.0,0.0,1.2,19.6415,2.5748,0.0,194.0,110.0
46.0,79.2,110.330812,617.24,14.2,4.6,137.2,2.628,2.0,4.0,8.4,0.0,14.4,0.0,0.8,1.6,0.0,2.4,30.058,1.1656,0.0,96.2,21.0
30.5,80.75,70.33145,612.7,13.5,3.75,123.25,2.6875,2.0,3.75,0.25,3.5,9.5,0.0,0.75,2.25,0.0,3.0,25.589374999999997,1.8697499999999998,0.000561775,96.5,5.0
27.0,48.0,60.5334425,576.5625,9.0,4.0,155.0,1.77,1.75,2.0,0.25,0.0,4.0,0.25,1.0,2.25,0.0,3.5,40.394479166675,1.101,0.0,140.75,37.0
20.4,62.6,46.638439999999996,621.08,10.8,3.2,114.6,2.55,2.0,2.4,0.4,0.0,4.8,0.0,1.2,1.6,0.0,2.8,21.519,0.0,4.50666666666e-06,91.8,97.0
19.0,22.25,43.1675,631.865,4.5,3.25,142.75,1.23,1.5,0.5,2.5,0.0,4.5,0.5,1.0,0.0,0.0,1.5,26.06041666665,0.0,0.0,206.0,21.0
17.333333333333332,78.5,37.976933333333335,593.1,13.666666666666666,2.8333333333333335,93.16666666666667,2.85,2.0,3.0,2.0,0.0,7.0,0.0,2.0,1.3333333333333333,0.0,3.3333333333333335,13.770000000000001,0.06383333333333334,0.0,77.83333333333333,202.0
55.142857142857146,83.0,134.37514285714286,569.2085714285714,14.571428571428571,5.142857142857143,138.28571428571428,1.9942857142857144,2.0,2.5714285714285716,10.0,2.0,16.571428571428573,0.0,2.5714285714285716,0.0,0.0,2.5714285714285716,30.401559934299996,0.2651428571428572,0.0,150.28571428571428,20.0
40.5,79.375,95.279,678.8675000000001,14.0,4.375,126.875,2.245,1.75,2.25,10.0,1.75,15.75,0.25,1.5,0.0,0.0,1.75,23.042823275862503,0.3995,0.0,101.625,53.0
65.25,56.0,163.12125,678.66,7.25,5.5,155.0,1.6025,2.0,0.0,5.25,7.0,14.25,0.0,0.0,2.25,0.0,2.25,29.469418103450003,0.0,0.0,187.75,49.0
28.75,24.0,68.2355,657.7825,4.5,3.75,149.75,1.22,1.5,0.25,2.5,1.0,5.25,0.5,1.25,0.0,2.5,4.25,23.06416666665,0.0,0.0,197.75,41.0
21.0,65.7,47.93814,704.6800000000001,10.8,3.1,108.9,2.621,2.0,2.4,0.4,1.4,6.2,0.0,1.2,0.6,0.0,1.8,20.203,0.0,0.0,94.5,127.0
31.25,65.5,72.55675000000001,672.3825,11.5,3.75,118.75,2.495,1.75,2.0,2.5,1.5,7.75,0.25,1.0,0.0,2.0,3.25,16.9425,0.0,0.0,103.75,100.0
52.5,64.75,125.09299999999999,702.31,11.25,5.25,154.5,1.755,2.0,1.5,7.5,1.0,12.0,0.0,3.0,0.0,2.5,5.5,33.66625,0.0,0.0,154.25,56.0
22.857142857142858,46.0,51.402592142857145,694.0214285714285,8.285714285714286,3.5714285714285716,133.85714285714286,1.9314285714285713,2.0,1.2857142857142858,0.7142857142857143,0.0,4.0,0.0,1.2857142857142858,0.7142857142857143,0.0,2.0,31.069119458128572,2.758714285714286,4.4302955665e-05,210.57142857142858,53.0
14.894736842105264,68.78947368421052,32.21580273157895,663.431052631579,11.421052631578947,2.8421052631578947,105.05263157894737,2.7005263157894737,1.9473684210526316,2.526315789473684,0.631578947368421,0.0,5.105263157894737,0.05263157894736842,1.263157894736842,2.526315789473684,0.0,3.8421052631578947,17.113947368421055,0.0,7.115789473673684e-06,80.89473684210526,119.0
30.0,63.5,72.28063465,708.12,11.5,3.75,131.25,1.6975,1.75,2.25,5.0,0.0,9.0,0.25,2.25,0.0,0.0,2.5,25.649999999974998,0.232,0.0,189.5,26.0
10.0,52.75,21.473975,690.6975,9.0,2.5,105.75,2.1725,1.75,1.5,0.75,0.0,4.0,0.25,1.5,1.75,0.0,3.5,14.785208333325,3.2185,0.0,211.5,80.0
62.75,55.75,154.10525,680.3075,7.75,5.5,157.0,1.5825,2.0,0.25,5.0,10.5,17.75,0.0,1.25,0.0,0.0,1.25,28.083771551725,0.0,0.0,170.0,29.0
8.666666666666666,3.0,17.986666666666668,674.1266666666667,1.3333333333333333,2.6666666666666665,144.0,0.9866666666666667,1.3333333333333333,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,23.6522222222,0.0,0.0,227.66666666666666,16.0
40.666666666666664,32.0,96.05223333333333,665.31,6.0,4.666666666666667,175.66666666666666,1.28,1.6666666666666667,1.0,3.3333333333333335,4.666666666666667,10.666666666666666,0.3333333333333333,1.0,0.0,0.0,1.3333333333333333,47.94222222223334,0.0,0.0,155.33333333333334,16.0
67.5,62.75,166.9247,670.755,11.0,5.75,163.75,1.655,2.0,1.5,7.5,7.0,18.0,0.0,1.5,0.0,0.0,1.5,37.24625,0.0,0.0,111.75,28.0
34.0,39.0,76.9562,702.9425,7.0,4.5,172.5,1.4049999999999998,1.25,0.75,5.0,0.0,7.0,0.75,0.75,0.0,0.0,1.5,48.52583333334999,0.0,0.0,212.25,14.0
18.5,53.5,41.105675,655.39,9.0,3.25,128.75,2.1325,1.75,1.5,0.75,0.0,4.0,0.25,1.5,1.75,0.0,3.5,33.3175,3.2185,0.0,211.5,55.0
35.5,76.25,84.20839225,670.465,13.5,3.75,103.25,2.8375,1.5,2.0,5.0,3.5,12.0,0.5,1.0,0.0,0.0,1.5,12.81,0.0,0.0,118.5,65.0
22.666666666666668,78.66666666666667,52.52126666666666,656.1,13.666666666666666,3.0,93.16666666666667,2.845,2.0,3.0,2.0,2.3333333333333335,9.333333333333334,0.0,2.0,1.3333333333333333,0.0,3.3333333333333335,13.604166666666666,0.06383333333333334,0.0,77.83333333333333,231.0
8.0,75.66666666666667,16.627626666666668,656.34,2.0,2.0,74.0,1.9800000000000002,1.3333333333333333,0.0,0.6666666666666666,0.0,2.0,0.6666666666666666,0.0,2.6666666666666665,0.0,3.3333333333333335,9.973333333333334,5.235333333333333,7.5111111111e-06,194.0,138.0
24.0,42.75,52.245174999999996,680.7,8.0,3.75,141.25,1.705,2.0,1.0,2.5,0.0,5.5,0.0,2.0,0.0,0.0,2.0,28.642187500000002,1.60925,0.0,195.75,35.0
42.666666666666664,67.0,101.32021666666667,699.42,12.0,4.666666666666667,147.66666666666666,2.1300000000000003,2.0,3.0,3.3333333333333335,1.0,9.333333333333334,0.0,1.0,0.0,3.6666666666666665,4.666666666666667,31.645277777766665,0.9856666666666666,0.0,136.66666666666666,57.0
20.823529411764707,73.82352941176471,45.18347905882353,714.3294117647059,12.647058823529411,3.411764705882353,117.58823529411765,2.050588235294118,2.0,2.1176470588235294,1.411764705882353,0.8235294117647058,6.352941176470588,0.0,2.1176470588235294,0.9411764705882353,0.0,3.0588235294117645,20.463697478964704,1.1470588235294117,0.4966265411764706,68.52941176470588,150.0
37.0,51.5,86.0905,729.6800000000001,9.5,4.5,154.5,1.85,2.0,2.0,0.5,0.5,5.0,0.0,1.0,4.5,6.5,12.0,31.513437500000002,1.101,0.0,132.0,87.0
69.25,62.25,170.6313025,720.215,9.75,5.75,149.5,1.7349999999999999,2.0,0.0,7.5,10.25,19.75,0.0,0.0,0.0,0.25,0.25,24.937543103450004,0.0,0.0,180.0,63.0
23.0,78.5,49.74493465,736.28,14.0,3.5,119.0,2.175,1.75,2.25,2.5,0.0,6.5,0.25,2.25,0.0,0.0,2.5,21.095937499999998,1.101,0.0,147.5,63.0
25.25,52.0,58.39275,728.8525,9.0,3.5,132.5,1.84,1.75,2.0,0.0,2.5,6.25,0.25,1.0,0.0,1.0,2.25,24.851770833325,1.101,0.0,140.75,48.0
45.5,79.75,108.1978,745.79,14.0,4.75,135.75,1.985,1.75,2.25,10.0,0.0,14.0,0.25,2.25,0.0,0.0,2.5,26.17854166665,0.232,0.0,148.25,41.0
39.333333333333336,52.333333333333336,90.39966666666668,738.1,9.333333333333334,4.666666666666667,153.0,1.55,2.0,0.6666666666666666,6.666666666666667,0.0,9.333333333333334,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333,30.183333333333334,0.0,0.0,186.66666666666666,42.0
23.2,62.4,53.608875999999995,758.1859999999999,10.8,3.2,114.2,2.528,1.8,2.4,0.6,2.8,7.6,0.2,1.2,1.4,0.0,2.8,23.70833333334,0.0,0.0,98.8,188.0
56.5,80.25,136.4109325,726.8875,13.5,5.25,152.25,2.3025,2.0,3.75,7.5,2.75,16.0,0.0,0.75,0.0,0.75,1.5,39.944583333325006,0.7965,0.0,96.5,3.0
50.0,80.0,118.66024999999999,726.7149999999999,14.0,5.0,140.25,1.9375,2.0,2.0,10.0,0.0,14.0,0.0,2.5,0.0,0.0,2.5,28.975,0.0,0.0,166.75,36.0
34.6,52.0,79.14007999999998,778.984,9.4,4.4,159.4,1.6360000000000003,1.6,1.8,6.0,0.0,9.4,0.4,1.8,0.0,0.0,2.2,49.594,0.0,0.0,191.2,10.0
34.2,37.3,78.83611032,727.605,7.0,4.4,158.2,1.6280000000000001,2.0,1.0,2.0,0.0,5.0,0.0,1.4,0.0,0.0,1.4,39.837624999999996,0.8407,0.0,183.7,42.0
76.0,64.5,190.42899999999997,718.2075,11.25,6.0,160.5,2.0275,2.0,1.5,7.75,10.75,22.0,0.0,3.0,2.25,3.25,8.5,30.3925,0.0,0.0,217.25,50.0
16.666666666666668,51.666666666666664,38.122980000000005,765.25,4.0,2.6666666666666665,99.33333333333333,1.7933333333333337,0.6666666666666666,0.0,3.3333333333333335,0.0,4.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,12.539444444433334,2.6176666666666666,0.0,216.0,85.0
36.0,48.0,84.939616,755.15,9.0,4.5,157.0,1.645,2.0,1.5,0.5,0.0,4.0,0.0,1.5,4.5,0.0,6.0,29.733869047600002,0.8125,0.0,98.0,82.0
49.2,76.4,116.252,769.674,13.2,5.0,139.0,2.008,1.6,1.6,10.0,0.0,13.2,0.0,3.2,0.0,0.0,3.2,29.509999999999998,0.0,0.0,157.8,56.0
34.4,38.2,79.51388,741.976,7.2,4.4,158.0,1.65,2.0,1.2,2.0,0.0,5.2,0.0,1.2,0.0,0.0,1.2,41.016,0.0,0.0,165.6,11.0
15.666666666666666,32.0,31.387566666666668,764.35,6.333333333333333,3.3333333333333335,141.0,1.68,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,30.10291666666667,2.1456666666666666,0.0,214.66666666666666,35.0
43.75,27.25,106.496925,765.7625,5.25,5.0,179.0,1.4275,2.0,0.75,0.0,0.0,2.75,0.0,0.75,0.0,0.0,0.75,51.384687500000005,1.60925,0.0,220.25,13.0
9.0,45.666666666666664,18.517,766.5633333333334,1.6666666666666667,2.6666666666666665,136.66666666666666,1.2,1.6666666666666667,0.0,0.0,0.0,1.6666666666666667,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,20.791111111099998,0.0,0.0,205.66666666666666,28.0
15.5,58.75,32.501048749999995,749.6025,10.5,3.0,116.0,2.005,1.75,2.0,1.75,0.0,5.5,0.25,1.0,0.75,0.0,2.0,19.603020833324997,1.101,0.3871178,140.75,74.0
44.5,51.75,107.18239224999999,744.865,9.0,4.5,138.0,1.7249999999999999,1.5,0.0,7.5,3.5,12.5,0.5,0.0,0.0,0.0,0.5,18.070833333325,0.0,0.0,210.5,85.0
16.444444444444443,44.44444444444444,34.17364444444444,760.0222222222222,8.0,3.2222222222222223,129.22222222222223,1.9433333333333336,2.0,1.3333333333333333,0.2222222222222222,0.0,3.5555555555555554,0.0,1.3333333333333333,0.8888888888888888,0.0,2.2222222222222223,25.92777777777778,2.860888888888889,0.0,207.77777777777777,87.0
59.0,85.25,145.335825,731.525,15.0,5.25,140.0,1.9675,2.0,3.0,10.0,3.5,18.5,0.0,3.0,0.0,0.0,3.0,31.999166666649998,0.232,0.0,166.0,30.0
21.6,60.2,46.69741544,717.552,10.8,3.6,132.4,1.568,2.0,0.8,4.0,0.0,6.8,0.0,4.0,0.0,0.0,4.0,21.689,0.0,0.0,160.6,58.0
27.333333333333332,52.5,62.34725642666666,725.29,9.0,3.8333333333333335,144.5,1.8066666666666666,1.6666666666666667,2.0,5.333333333333333,0.0,9.0,0.3333333333333333,1.0,1.3333333333333333,0.0,2.6666666666666665,26.573611111099996,0.3995,0.0,115.66666666666667,35.0
45.0,49.0,108.14349999999999,747.0,9.0,5.0,167.5,1.72,2.0,2.0,5.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,44.755,0.3995,0.0,121.5,36.0
25.6,67.4,58.36227,721.08,12.0,3.4,108.6,2.746,1.8,2.4,1.6,0.6,6.4,0.2,1.2,0.4,2.2,4.0,15.325999999999999,0.0,0.0,91.0,177.0
38.0,53.5,88.1535,841.1800000000001,9.5,4.5,153.0,1.8599999999999999,2.0,2.0,0.0,2.0,6.0,0.0,1.0,0.0,5.0,6.0,30.2984375,1.101,0.0,132.0,81.0
42.5,66.25,101.81480299999998,844.75,12.0,4.5,138.75,2.02,2.0,2.25,7.75,3.5,15.5,0.0,2.25,2.25,0.0,4.5,25.24625,0.3995,1.5875e-06,104.0,41.0
18.666666666666668,51.333333333333336,40.738789759999996,794.6233333333333,6.0,3.3333333333333335,142.0,1.4733333333333334,1.6666666666666667,1.0,3.3333333333333335,0.0,6.0,0.3333333333333333,1.0,0.0,0.0,1.3333333333333333,24.769444444433333,0.0,0.0,196.33333333333334,33.0
21.263157894736842,61.421052631578945,47.8562052631579,797.1894736842105,11.368421052631579,3.1578947368421053,110.21052631578948,2.682105263157895,2.0,2.526315789473684,0.5263157894736842,0.7368421052631579,5.7894736842105265,0.0,1.263157894736842,3.1578947368421053,0.0,4.421052631578948,16.81578947368421,0.0,0.0,80.89473684210526,142.0
50.8,63.8,121.1338,799.2,11.2,5.2,156.2,1.674,2.0,1.2,8.0,0.0,11.2,0.0,1.2,0.0,0.0,1.2,33.14,0.0,0.0,189.8,36.0
35.0,60.666666666666664,78.52366666666666,792.9,10.5,4.333333333333333,135.16666666666666,1.5650000000000002,2.0,0.0,8.333333333333334,0.6666666666666666,11.0,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,17.435000000000002,0.0,0.0,194.0,66.0
16.5,78.0,35.8999265,851.5,11.5,3.0,107.5,1.99,2.0,2.0,2.5,0.0,6.5,0.0,2.5,0.0,0.0,2.5,19.0088690476,0.90825,0.0,105.75,72.0
47.333333333333336,52.666666666666664,115.85211276,810.2866666666665,9.333333333333334,4.666666666666667,146.66666666666666,1.8566666666666667,1.3333333333333333,1.3333333333333333,6.666666666666667,4.666666666666667,14.0,0.6666666666666666,0.6666666666666666,0.0,0.0,1.3333333333333333,26.9022222222,0.15466666666666667,0.0,202.0,30.0
46.8,42.6,110.70806999999999,819.3100000000001,7.6,5.0,163.4,1.722,2.0,1.0,2.0,1.8,6.8,0.0,1.4,0.0,6.6,8.0,28.077999999999996,0.0,0.0,146.6,66.0
18.5,53.75,39.82885,842.275,9.0,3.25,123.25,2.1025,2.0,1.5,0.5,0.0,4.0,0.0,1.5,2.0,0.0,3.5,22.625625,3.2185,0.0,201.75,162.0
67.5,57.25,166.42975,844.7075000000001,8.0,5.75,166.0,1.635,2.0,0.5,5.0,10.5,18.0,0.0,1.0,0.0,0.0,1.0,28.96125,0.0,0.0,217.25,33.0
54.75,40.25,132.5409625,845.66,7.25,5.25,157.5,1.555,2.0,0.0,5.25,7.0,14.25,0.0,0.0,2.25,0.0,2.25,30.15254310345,0.0,0.0,187.75,72.0
28.8,59.8,64.96781544000001,864.6600000000001,10.6,4.0,138.0,1.528,2.0,0.4,4.2,0.2,6.8,0.0,2.0,1.8,2.6,6.4,19.624000000000002,0.0,0.0,206.4,81.0
30.8,38.0,70.35766000000001,860.61,7.2,4.2,155.0,1.614,2.0,1.2,2.0,0.0,5.2,0.0,1.2,0.0,0.0,1.2,39.926750000000006,1.2874,0.0,207.0,57.0
37.42857142857143,41.285714285714285,87.14277142857144,866.0514285714286,7.714285714285714,4.571428571428571,160.57142857142858,1.6199999999999999,2.0,1.4285714285714286,2.857142857142857,0.0,6.285714285714286,0.0,1.1428571428571428,0.0,0.0,1.1428571428571428,41.30642857142857,0.0,0.0,177.71428571428572,37.0
76.75,63.75,192.599975,829.25,10.5,6.0,157.75,1.5150000000000001,2.0,0.75,7.75,12.25,22.75,0.0,3.75,2.25,1.75,7.75,28.195,0.0,0.0,194.0,61.0
20.5,33.75,46.627625,861.8225,6.0,3.25,130.0,1.5125,1.25,0.25,4.5,0.0,6.0,0.75,1.25,0.5,0.0,2.5,16.421041666649998,0.0,0.0,186.75,59.0
22.5,77.0,48.95669650000001,797.225,13.5,3.5,115.75,2.2125,1.75,2.25,2.0,0.0,6.0,0.25,2.25,0.5,0.0,3.0,20.3376785714,1.21875,0.0,57.75,151.0
36.285714285714285,41.0,84.89602857142857,800.5142857142857,7.714285714285714,4.285714285714286,152.28571428571428,1.64,2.0,1.4285714285714286,2.857142857142857,4.0,10.285714285714286,0.0,1.1428571428571428,0.0,0.0,1.1428571428571428,32.29785714285715,0.0,0.0,133.71428571428572,43.0
32.0,51.25,73.1001,806.615,9.0,4.0,135.0,1.6625,1.25,0.25,7.5,0.0,9.0,0.75,1.25,0.0,0.0,2.0,17.027708333325,0.0,0.0,185.75,48.0
23.6,37.6,51.20014000000001,862.366,7.2,3.8,147.6,1.6179999999999999,2.0,1.2,2.0,0.0,5.2,0.0,1.2,0.0,0.0,1.2,31.927750000000003,1.2874,0.0,207.0,56.0
38.166666666666664,55.833333333333336,95.01233666666666,864.1916666666666,9.5,4.0,124.0,2.256666666666667,1.8333333333333333,1.5,1.1666666666666667,1.0,5.5,0.16666666666666666,1.5,3.8333333333333335,3.6666666666666665,9.166666666666666,15.924375,3.2185,0.0,156.16666666666666,226.0
30.5,74.5,71.974641,803.7325,13.0,3.5,98.5,2.825,1.75,2.0,4.25,3.5,11.5,0.25,1.0,0.75,0.0,2.0,11.28875,0.0,0.3871178,110.75,148.0
46.5,53.0,109.93382499999998,849.0,9.5,5.0,161.5,1.8399999999999999,2.0,2.0,5.0,1.5,10.5,0.0,1.0,0.0,5.5,6.5,30.7975,0.3995,0.0,104.0,72.0
37.142857142857146,67.42857142857143,89.20016,855.4,12.285714285714286,4.142857142857143,133.85714285714286,2.2142857142857144,2.0,2.857142857142857,0.5714285714285714,0.0,5.428571428571429,0.0,1.4285714285714286,2.2857142857142856,0.0,3.7142857142857144,27.667767857142856,1.5728571428571427,0.0,114.28571428571429,97.0
43.25,40.0,100.9513675,874.11,7.25,5.0,167.75,1.37,2.0,0.0,5.25,0.0,7.25,0.0,0.0,2.25,0.0,2.25,28.414375,0.0,0.0,201.75,41.0
44.25,42.0,102.475,919.11,7.25,5.0,165.75,1.38375,2.0,0.0,5.0,1.25,8.25,0.0,0.0,0.0,2.25,2.25,27.650625000000005,0.0,0.0,201.75,42.0
20.0,67.5,42.955903500000005,918.15,11.0,3.5,123.0,1.87,2.0,1.5,2.5,0.0,6.0,0.0,1.5,2.5,0.0,4.0,16.52891215105,0.8125,0.0001550603448275,109.5,186.0
